destination_ips,source_ips,time_variance,max_occuring_byte_size,byte_size_variance,protocols,number_of_packets,label
"17.248.216.69,17.248.216.66,17.242.13.4,224.0.0.251,192.168.0.137,142.251.42.3,140.82.113.25,52.219.36.242","17.248.216.69,17.248.216.66,192.168.0.109,17.242.13.4,192.168.0.137,142.251.42.3,140.82.113.25,52.219.36.242",1.3516600201182138,66,284501.9351570416,"17,6",189,0
"52.219.128.186,17.248.216.69,17.248.216.66,17.242.13.4,192.168.0.137","52.219.128.186,17.248.216.69,17.248.216.66,17.242.13.4,192.168.0.137",1.1091369428365867,66,301779.2636644591,6,151,0
"52.219.128.186,17.248.216.69,17.248.216.66,142.250.67.238,52.19.236.182,192.168.0.1,17.242.13.4,192.168.0.137","52.219.128.186,17.248.216.69,17.248.216.66,142.250.67.238,52.19.236.182,192.168.0.1,17.242.13.4,192.168.0.137",0.9367166469196614,66,304901.7888626882,"17,6",149,0
"52.219.128.186,17.248.216.69,17.248.216.66,224.0.0.1,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,140.82.113.25","52.219.128.186,17.248.216.69,17.248.216.66,192.168.0.1,17.242.13.4,192.168.0.104,192.168.0.137,140.82.113.25",1.2872354440615723,66,279991.3172226974,"17,2,6",168,0
"224.0.0.2,142.251.12.188,17.248.216.66,17.242.13.4,224.0.0.251,192.168.0.137,52.219.124.38,239.255.255.250","142.251.12.188,17.248.216.66,192.168.0.109,192.168.0.1,192.168.0.104,17.242.13.4,192.168.0.137,52.219.124.38",1.2312296041625885,66,281760.1341927303,"17,2,6",169,0
"17.248.216.66,52.19.236.182,192.168.0.1,17.242.13.4,192.168.0.137,142.251.42.3,18.155.107.97,52.219.124.38,224.0.0.252,142.250.76.174,239.255.255.250","17.248.216.66,52.19.236.182,192.168.0.1,192.168.0.104,17.242.13.4,192.168.0.137,142.251.42.3,52.219.124.38,142.250.76.174,18.155.107.97",1.204430582683957,66,308835.4329916632,"17,2,6,1",271,0
"17.248.216.66,192.168.0.1,17.242.13.4,192.168.0.137,52.219.36.21","17.248.216.66,192.168.0.1,17.242.13.4,192.168.0.137,52.219.36.21",0.9018176373460673,66,296720.58188042353,"17,6",159,0
"17.248.216.66,17.242.13.4,224.0.0.251,192.168.0.137,52.219.129.100","17.248.216.66,192.168.0.194,17.242.13.4,192.168.0.104,192.168.0.137,52.219.129.100",1.2551324488887814,66,284171.02132782934,"17,6",171,0
"17.248.216.66,17.242.13.4,224.0.0.251,192.168.0.137,52.219.129.100","17.248.216.66,192.168.0.109,17.242.13.4,192.168.0.137,52.219.129.100",0.723549330832483,66,313634.10212225653,"17,6",149,0
"17.242.13.4,192.168.0.137,52.219.164.94,17.248.216.66","17.242.13.4,192.168.0.137,52.219.164.94,17.248.216.66",1.1872763782465512,66,296941.1388198758,6,161,0
"17.242.13.4,192.168.0.137,52.219.164.94,17.248.216.66","17.242.13.4,192.168.0.137,52.219.164.94,17.248.216.66",1.1436717900989248,66,299409.25471698114,6,160,0
"17.248.216.66,142.250.67.238,17.242.13.4,224.0.0.251,192.168.0.137,52.219.164.94","17.248.216.66,142.250.67.238,17.242.13.4,192.168.0.104,192.168.0.137,52.219.164.94",0.848216335857702,66,288785.6803341455,"17,6",170,0
"17.248.216.66,192.168.0.1,31.13.64.61,17.242.13.4,224.0.0.251,192.168.0.137,52.219.164.94,140.82.113.25,239.255.255.250","17.248.216.66,192.168.0.109,192.168.0.1,31.13.64.61,17.242.13.4,192.168.0.137,52.219.164.94,140.82.113.25",1.3078476037632942,66,253488.0099408779,"17,6",277,0
"142.251.12.188,17.248.216.66,17.242.13.4,192.168.0.137,52.219.40.178","142.251.12.188,17.248.216.66,17.242.13.4,192.168.0.137,52.219.40.178",1.1187159524889152,66,308268.5303030303,6,166,0
"17.248.216.66,52.19.236.182,17.242.13.4,192.168.0.137,52.219.40.178,142.250.76.174,18.155.107.97","17.248.216.66,52.19.236.182,17.242.13.4,192.168.0.137,52.219.40.178,142.250.76.174,18.155.107.97",1.18975195966513,66,310630.7064425366,6,167,0
"17.248.216.66,17.242.13.4,224.0.0.251,192.168.0.137,140.82.113.25,52.219.133.74","17.248.216.66,17.242.13.4,192.168.0.104,192.168.0.137,140.82.113.25,52.219.133.74",1.137631471194709,66,306083.97189714195,"17,6",159,0
"17.248.216.66,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,52.92.185.178,52.92.137.58","17.248.216.66,192.168.0.109,192.168.0.1,17.242.13.4,192.168.0.137,52.92.185.178,52.92.137.58",1.4673343291282148,66,282125.0979138115,"17,6",199,0
"57.128.101.83,192.168.189.70,192.168.189.50","57.128.101.83,192.168.189.70,192.168.189.50",0.1155461157645158,42,2.2721715649825853,"1,6",506,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",2.0706154705477364,42,0.3280181700005112,"1,6",3511,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",1.944935128137052,42,0.3528330118440266,"1,6",3264,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",2.188915745213906,42,0.3210701841921259,"1,6",3587,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",2.106825812304384,42,0.3305594864081501,"1,6",3484,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",2.1716641308833493,42,0.3303698911242428,"1,6",3486,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",2.0185142908083384,42,0.3333332774685195,"1,6",3455,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",2.0894935936940544,42,0.33952248738336216,"1,6",3392,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",2.04839018672261,42,0.3334297559535099,"1,6",3454,1
"192.168.189.50,224.0.0.251,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",1.8241590452093275,42,40.90130496421127,"1,6,17",3303,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",2.0169097568099636,42,0.3247814538242896,"1,6",3546,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",1.9213632591931054,42,0.33892315398605877,"1,6",3398,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",0.8276776907976693,42,0.49209721445719734,"1,6",2340,1
"57.128.101.83,192.168.189.70","57.128.101.83,192.168.189.70",5.491358479048358e-10,66,0,6,2,0
"57.128.101.83,192.168.189.70","57.128.101.83,192.168.189.70",0.03689008171033947,66,0,6,2,0
"57.128.101.83,192.168.189.70","57.128.101.83,192.168.189.70",9.518146271147998e-10,66,0,6,2,0
"57.128.101.83,192.168.189.70","57.128.101.83,192.168.189.70",0.019794641129038837,66,0,6,2,0
"57.128.101.83,192.168.189.70","57.128.101.83,192.168.189.70",7.737810392427491e-10,66,0,6,2,0
"57.128.101.83,192.168.189.70","57.128.101.83,192.168.189.70",0.02109100321857227,66,0,6,2,0
"57.128.101.83,192.168.189.70","57.128.101.83,192.168.189.70",1.2653629255510168e-09,66,0,6,2,0
"57.128.101.83,192.168.189.70","57.128.101.83,192.168.189.70",0.02015451596619755,66,0,6,2,0
"57.128.101.83,192.168.189.70","57.128.101.83,192.168.189.70",5.811955361423315e-10,66,0,6,2,0
"57.128.101.83,192.168.189.70","57.128.101.83,192.168.189.70",0.030558520282397694,66,0,6,2,0
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",0.18306517410822204,42,1.1130413941478594,"1,6",1034,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",2.0932949831619125,42,0.3236863776198845,"1,6",3558,1
"192.168.189.50,192.168.189.70","192.168.189.50,192.168.189.70",2.106233261378176,42,0,1,3553,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",2.05844062376338,42,0.31920194595750934,"1,6",3608,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",2.0473018640071916,42,0.3242329910873983,"1,6",3552,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70",2.203229350227575,42,0.15995556789780616,"1,6",3601,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",2.1507208145514283,42,0.4817393903167962,"1,6",3585,1
"192.168.189.50,192.168.189.70","192.168.189.50,192.168.189.70",2.08685549389309,42,0,1,3560,1
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",2.037970800082204,42,0.6558490621186546,"1,6",3510,1
"192.168.189.50,224.0.0.251,192.168.189.70","192.168.189.50,192.168.189.70",2.049267392700507,42,27.508303152246814,"1,17",3550,1
"192.168.189.50,224.0.0.251,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",2.109836363026344,42,28.1738289675776,"1,6,17",3547,1
"192.168.189.50,192.168.189.70","192.168.189.50,192.168.189.70",2.0939851886113057,42,0,1,3522,1
"17.248.216.66,142.250.67.238,52.19.236.182,192.168.0.1,17.242.13.4,192.168.0.137,142.251.42.3,52.219.133.74,239.255.255.250","17.248.216.66,142.250.67.238,52.19.236.182,192.168.0.1,192.168.0.104,17.242.13.4,192.168.0.137,142.251.42.3,52.219.133.74",0.8440609550910054,66,264111.172708451,"17,6",231,0
"17.248.216.66,192.168.0.1,17.242.13.4,17.248.216.64,192.168.0.137,224.0.0.251,52.219.133.74","17.248.216.66,192.168.0.109,192.168.0.1,17.242.13.4,17.248.216.64,192.168.0.137,52.219.133.74",1.1684686731096934,66,308478.67517298297,"17,6",178,0
"17.248.216.66,52.219.164.212,17.242.13.4,192.168.0.137,224.0.0.251","17.248.216.66,52.219.164.212,17.242.13.4,192.168.0.137,192.168.0.104",0.9794957463423445,66,318301.65119396726,"17,6",155,0
"52.219.164.212,17.242.13.4,192.168.0.137,17.248.216.66","52.219.164.212,17.242.13.4,192.168.0.137,17.248.216.66",1.1159701420809194,66,297604.8593431253,6,172,0
"172.253.118.84,17.248.216.66,52.219.164.152,192.168.0.1,17.242.13.4,142.250.183.142,192.168.0.137","172.253.118.84,17.248.216.66,52.219.164.152,192.168.0.1,17.242.13.4,142.250.183.142,192.168.0.137",1.2891442020587014,66,299771.28507434594,"17,6",231,0
"142.251.12.188,17.248.216.66,52.219.164.152,17.242.13.4,224.0.0.251,192.168.0.137","142.251.12.188,17.248.216.66,192.168.0.109,52.219.164.152,17.242.13.4,192.168.0.137",1.063778555122203,66,306115.04745011084,"17,6",165,0
"17.248.216.66,52.219.164.152,31.13.64.61,17.242.13.4,224.0.0.251,192.168.0.137,142.250.76.174,18.155.107.97","17.248.216.66,52.219.164.152,31.13.64.61,17.242.13.4,192.168.0.104,192.168.0.137,142.250.76.174,18.155.107.97",1.0169290508393545,66,311664.6350155279,"17,6",161,0
"17.248.216.66,52.219.164.152,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137,140.82.113.25,239.255.255.250","17.248.216.66,17.248.216.67,52.219.164.152,192.168.0.1,192.168.0.194,17.242.13.4,192.168.0.137,140.82.113.25",1.2277885588647965,66,273996.0562638992,"17,6",285,0
"239.255.255.250,17.248.216.66,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137,142.250.70.74,52.219.132.254","17.248.216.66,192.168.0.194,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137,142.250.70.74,52.219.132.254",1.1027864860702008,66,307692.13788226113,"17,6,1",203,0
"17.248.216.66,142.250.67.238,17.248.216.67,52.19.236.182,17.242.13.4,224.0.0.251,192.168.0.137,52.219.132.254","17.248.216.66,192.168.0.109,142.250.67.238,17.248.216.67,52.19.236.182,17.242.13.4,192.168.0.137,52.219.132.254",1.263021241218698,66,297930.8192725195,"17,6",178,0
"17.248.216.66,52.219.124.2,17.248.216.67,17.242.13.4,224.0.0.251,192.168.0.137,140.82.113.25","17.248.216.66,52.219.124.2,17.248.216.67,17.242.13.4,192.168.0.104,192.168.0.137,140.82.113.25",1.03096301574158,66,309863.55529904045,"17,6",167,0
"17.248.216.66,224.0.0.1,52.219.124.2,17.248.216.67,17.242.13.4,224.0.0.251,192.168.0.137","17.248.216.66,192.168.0.109,52.219.124.2,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137",1.047228116462089,66,309406.1397205589,"17,2,6",168,0
"224.0.0.2,17.248.216.66,52.219.124.2,17.248.216.67,52.19.236.182,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,142.251.42.3,142.250.76.174,239.255.255.250","17.248.216.66,192.168.0.109,52.219.124.2,17.248.216.67,52.19.236.182,192.168.0.1,192.168.0.104,17.242.13.4,192.168.0.137,142.251.42.3,142.250.76.174",1.889886481554273,66,321428.5138886008,"17,2,6",311,0
"17.248.216.66,52.219.124.2,17.248.216.67,192.168.0.1,31.13.64.61,17.242.13.4,224.0.0.251,192.168.0.137,224.0.0.252,239.255.255.250","17.248.216.66,52.219.124.2,17.248.216.67,192.168.0.1,31.13.64.61,17.242.13.4,192.168.0.104,192.168.0.137",0.7594348138236602,66,308583.22915816674,"17,2,6",172,0
"142.251.12.188,17.248.216.66,52.219.164.34,17.248.216.67,17.242.13.4,224.0.0.251,192.168.0.137","142.251.12.188,17.248.216.66,52.219.164.34,17.248.216.67,192.168.0.194,17.242.13.4,192.168.0.104,192.168.0.137",1.3438384741211022,66,297381.1748224151,"17,6",182,0
"17.248.216.66,52.219.164.34,17.248.216.67,17.242.13.4,192.168.0.137,18.155.107.97","17.248.216.66,52.219.164.34,17.248.216.67,17.242.13.4,192.168.0.137,18.155.107.97",1.1076981397095385,66,324314.11682306544,6,172,0
"17.248.216.66,52.219.128.54,17.248.216.67,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137","17.248.216.66,192.168.0.109,52.219.128.54,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137",1.0742552640415253,66,307951.17878747144,"17,6",173,0
"17.248.216.66,52.219.128.54,17.248.216.67,17.242.13.4,192.168.0.137","17.248.216.66,52.219.128.54,17.248.216.67,17.242.13.4,192.168.0.137",0.7970011566637003,66,334420.1226126815,6,154,0
"17.248.216.66,52.219.128.54,142.250.67.238,17.248.216.67,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,239.255.255.250","17.248.216.66,52.219.128.54,142.250.67.238,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.104,192.168.0.137",2.5833537953629477,66,289318.80337179947,"17,6",236,0
"172.217.16.131,3.5.148.190,17.248.216.66,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137,140.82.113.25,239.255.255.250","172.217.16.131,3.5.148.190,17.248.216.66,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137,140.82.113.25",1.3968673273917445,66,300168.88240934454,"17,6",240,0
"3.5.148.190,17.248.216.66,17.248.216.67,17.242.13.4,224.0.0.251,192.168.0.137","3.5.148.190,17.248.216.66,192.168.0.109,17.248.216.67,17.242.13.4,192.168.0.137",0.9906783881309761,66,330416.7978452791,"17,6",164,0
"3.5.148.190,17.248.216.66,17.248.216.67,52.19.236.182,17.242.13.4,192.168.0.137,142.250.76.174","3.5.148.190,17.248.216.66,17.248.216.67,52.19.236.182,17.242.13.4,192.168.0.137,142.250.76.174",1.2225792408960952,66,322441.92101823183,6,171,0
"17.248.216.66,17.248.216.67,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,52.219.124.90,140.82.113.25","17.248.216.66,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.104,192.168.0.137,52.219.124.90,140.82.113.25",0.747130163101714,66,320186.80182492157,"17,6",168,0
"52.219.164.124,142.251.12.188,17.248.216.66,17.248.216.67,17.242.13.4,192.168.0.137,239.255.255.250","52.219.164.124,142.251.12.188,17.248.216.66,17.248.216.67,17.242.13.4,192.168.0.104,192.168.0.137",0.8673819774199791,66,326532.2196811197,"17,6",167,0
"52.219.164.124,17.248.216.66,142.250.67.238,17.248.216.67,52.19.236.182,17.242.13.4,224.0.0.251,192.168.0.137,18.155.107.97","52.219.164.124,17.248.216.66,192.168.0.109,142.250.67.238,17.248.216.67,52.19.236.182,17.242.13.4,192.168.0.137,18.155.107.97",0.8807563131681055,66,297910.95487910195,"17,6",193,0
"52.219.164.124,52.94.223.212,17.248.216.66,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137,142.251.42.3","52.219.164.124,52.94.223.212,17.248.216.66,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137,142.251.42.3",1.3508945824440508,66,315701.42076502735,"17,6",244,0
"52.219.164.124,17.248.216.66,17.248.216.67,17.242.13.4,224.0.0.251,192.168.0.137","52.219.164.124,17.248.216.66,17.248.216.67,17.242.13.4,192.168.0.104,192.168.0.137",1.4018240056846514,66,333834.0481839306,"17,6",222,0
"52.219.164.124,17.248.216.66,142.250.70.35,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137","52.219.164.124,17.248.216.66,142.250.70.35,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137",1.4276173323111883,66,264186.656002752,"17,6",171,0
"52.219.164.124,17.248.216.66,17.248.216.67,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137","52.219.164.124,17.248.216.66,192.168.0.109,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137",1.034011185923239,66,260369.26654715938,"17,6",148,0
"17.248.216.66,17.248.216.67,52.219.128.158,17.242.13.4,192.168.0.137","17.248.216.66,17.248.216.67,52.219.128.158,17.242.13.4,192.168.0.137",1.1214881904324887,66,277050.4563117218,6,137,0
"17.248.216.66,17.248.216.67,52.219.128.158,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,142.250.76.174,239.255.255.250","17.248.216.66,192.168.0.109,17.248.216.67,52.219.128.158,192.168.0.1,17.242.13.4,192.168.0.104,192.168.0.137,142.250.76.174",2.519533248960775,66,250065.30618366407,"17,6",198,0
"17.248.216.66,216.239.32.116,52.219.41.26,17.248.216.67,192.168.0.1,31.13.64.61,17.242.13.4,192.168.0.137,140.82.113.25,239.255.255.250","17.248.216.66,216.239.32.116,52.219.41.26,17.248.216.67,192.168.0.194,192.168.0.1,31.13.64.61,17.242.13.4,192.168.0.137,140.82.113.25",1.4461618011824717,66,246732.69114365414,"17,6",240,0
"52.94.223.212,142.251.12.188,17.248.216.66,52.219.41.26,142.250.70.35,17.248.216.67,17.242.13.4,192.168.0.137,239.255.255.250","52.94.223.212,142.251.12.188,17.248.216.66,52.219.41.26,192.168.0.194,142.250.70.35,17.248.216.67,17.242.13.4,192.168.0.137",1.1816671415556366,66,260420.2601386761,"17,6",158,0
"17.248.216.66,52.219.41.26,142.250.67.238,17.248.216.67,52.19.236.182,17.242.13.4,192.168.0.137,18.155.107.97","17.248.216.66,52.219.41.26,142.250.67.238,17.248.216.67,52.19.236.182,17.242.13.4,192.168.0.137,18.155.107.97",1.3188048785524287,66,268381.9872120443,6,149,0
"17.248.216.66,52.219.41.26,17.248.216.67,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,140.82.113.25","17.248.216.66,192.168.0.109,52.219.41.26,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.104,192.168.0.137,140.82.113.25",1.053066953785052,66,258932.2638071434,"17,6",158,0
"17.248.216.66,17.248.216.67,17.242.13.4,192.168.0.137,52.219.40.186,239.255.255.250","17.248.216.66,17.248.216.67,17.242.13.4,192.168.0.104,192.168.0.137,52.219.40.186",1.5301540961694478,66,269116.74586092716,"17,6",152,0
"17.248.216.66,224.0.0.1,17.248.216.67,52.19.236.182,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,52.219.40.186,142.250.76.174,18.155.107.97","17.248.216.66,17.248.216.67,52.19.236.182,192.168.0.1,17.242.13.4,192.168.0.104,192.168.0.137,52.219.40.186,142.250.76.174,18.155.107.97",0.6518118263995157,66,346632.87609705725,"17,2,6",299,0
"17.248.216.66,142.250.183.66,17.248.216.67,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,142.251.42.3,52.219.184.24","17.248.216.66,142.250.183.66,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137,142.251.42.3,52.219.184.24",1.7625293456196787,66,263048.7779985625,"17,6",218,0
"224.0.0.2,17.248.216.66,142.250.70.35,17.248.216.67,17.242.13.4,224.0.0.251,192.168.0.137,224.0.0.252,52.219.184.24","17.248.216.66,192.168.0.109,142.250.70.35,17.248.216.67,192.168.0.1,192.168.0.194,17.242.13.4,192.168.0.104,192.168.0.137,52.219.184.24",1.3532161335227129,66,274092.30473058263,"17,2,6",174,0
"239.255.255.250,17.248.216.66,17.248.216.67,17.242.13.4,224.0.0.251,192.168.0.137,52.219.184.24","17.248.216.66,192.168.0.194,17.248.216.67,17.242.13.4,192.168.0.137,52.219.184.24",1.1667003717478537,66,276603.0169536424,"17,2,6",151,0
"17.248.216.66,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137,52.219.184.24","17.248.216.66,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137,52.219.184.24",1.3260461152808845,66,277456.4123489933,"17,6",150,0
"52.94.223.212,142.251.12.188,17.248.216.66,17.248.216.67,17.242.13.4,192.168.0.137,52.219.164.144","52.94.223.212,142.251.12.188,17.248.216.66,17.248.216.67,17.242.13.4,192.168.0.137,52.219.164.144",1.1986098992325513,66,274958.5171484566,6,157,0
"17.248.216.66,142.250.67.238,17.248.216.67,192.168.0.1,17.242.13.4,224.0.0.251,192.168.0.137,239.255.255.250,52.219.164.144","17.248.216.66,192.168.0.109,142.250.67.238,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.104,192.168.0.137,52.219.164.144",2.9005336218323667,66,253710.2619047619,"17,6",246,0
"17.248.216.66,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137,140.82.113.25,52.219.124.202,142.250.183.163","17.248.216.66,17.248.216.67,192.168.0.1,17.242.13.4,192.168.0.137,140.82.113.25,52.219.124.202,142.250.183.163",0.8568134751372513,66,278660.8033115736,"17,6",172,0
"17.248.216.66,17.248.216.67,17.242.13.4,192.168.0.137,52.219.124.202","17.248.216.66,17.248.216.67,17.242.13.4,192.168.0.137,52.219.124.202",1.2364149628029135,66,280435.50991163123,6,159,0
"192.168.189.50,192.168.189.70,57.128.101.83","192.168.189.50,192.168.189.70,57.128.101.83",0.6214790484329139,42,1.2196888422580454,"1,6",1886,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",1.2729060609355112,42,65.03225806451613,"1,6",32,0
"224.0.0.251,224.0.0.22,192.168.189.70,192.168.189.50","192.168.189.93,192.168.189.70,192.168.189.50",2.265286915735315,42,3.3270914116740173,"1,2,17",3439,1
"224.0.0.251,192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.93,192.168.189.70,138.199.14.81,192.168.189.50",2.060758229124449,42,1.8212899231848436,"1,17,6",3305,1
"192.168.189.70,192.168.189.50","192.168.189.70,192.168.189.50",2.1060593981249456,42,0,1,3636,1
"192.168.189.70,138.199.14.81,192.168.189.50","192.168.189.70,138.199.14.81,192.168.189.50",2.2666887281169994,42,0.6122769183746243,"1,6",3760,1
